odid	tag	count
330100	good vs. evil	1
330100	harry potter	15
330100	helena bonham carter	6
330100	imagination	1
330100	imax dmr 3-d	1
330100	imelda staunton	2
330100	joseph campbell's study of mythology influenced	2
330100	journey	1
330100	jus+san	1
330100	magic	17
330100	magic school	2
330100	mtskaf	1
330100	netflix	1
330100	not as good as the book	1
330100	not true to the book	6
330100	parallel universe	1
330100	pg-13	1
330100	ralph fiennes	5
330100	rupert grint	2
330100	saga	1
330100	school life	1
330100	stereoscopic 3-d sequences	1
330100	teen	1
330100	too short	5
330100	wizards	3
340100	3d animation	2
340100	adult problems	1
340100	adventure	51
340100	aging	1
340100	animated	7
340100	animation	11
340100	ballooning	5
340100	bd-video	1
340100	bechdel test:fail	6
340100	being old	1
340100	bittersweet	15
340100	bland	1
340100	bob peterson	1
340100	boring	2
340100	boy scouts	2
340100	cartoon	6
340100	cgi	1
340100	children	12
340100	comedy	9
340100	computer animation	45
340100	creative	3
340100	death/fatality	6
340100	depressing	3
340100	devastating	2
340100	disambiguation:rise/up	1
340100	disney	4
340100	divorce	5
340100	dogs	19
340100	drama	4
340100	dreams	38
340100	dvd	1
340100	dvd-video	1
340100	emotional	9
340100	excellent story and pacing.	1
340100	exploration	3
340100	father-son relationship	6
340100	feel good	2
340100	feel good movie	20
340100	flying	3
340100	follow your dreams	1
340100	friendship	36
340100	fun	1
340100	funny	12
340100	good moive	1
340100	happy ending	13
340100	heartbreaking	29
340100	holes00s	1
340100	in netflix queue	1
340100	inspirational	1
340100	itaege	1
340100	kid drama with comedy	2
340100	last act of the movie	1
340100	light	1
340100	love	2
340100	love story	1
340100	michael giacchino	1
340100	mourning	4
340100	must see	1
340100	nice movie	1
340100	old age	3
340100	old man's story	1
340100	opening	1
340100	opening sequence	1
340100	original	1
340100	original plot	1
340100	overrated	1
340100	pathos	1
340100	perrot library	1
340100	pete docter	3
340100	peter docter	2
340100	pixar	107
340100	pixar animation	1
340100	plot point:fantasy ship made real	1
340100	pointless action	1
340100	predictable	18
340100	pretty	3
340100	progress	1
340100	protagonist is boy scout	1
340100	romance	7
340100	romantic	4
340100	sad	1
340100	sad but good	5
340100	sad intro	3
340100	sappy	3
340100	seen 2009	1
340100	senior citizens	5
340100	silly	1
340100	slow	3
340100	slow paced	3
340100	so well done	4
340100	south america	7
340100	stereoscopic 3-d	1
340100	storytelling	25
340100	sweet	8
340100	talking animals	30
340100	talking dog	8
340100	tear jerker	5
340100	tears	1
340100	to see	2
340100	touching	24
340100	tragedy	4
340100	unlikely friendships	2
340100	unlikely heroes	2
340100	unnecessarily evil villain	1
340100	uplifting	1
340100	very romantic movie	1
340100	visually stunning	4
340100	warm	1
340100	watched	1
340100	weak third act	1
340100	weird	1
340100	well done	1
410100	absurd	24
410100	awkward	6
410100	bachelor party	4
410100	bad jokes	3
410100	boring	1
410100	bradley cooper	4
410100	casino	16
410100	cliche	11
410100	come	1
410100	comedy	76
410100	disappointing	11
410100	drinking	35
410100	drugs	33
410100	dvd	1
410100	ed helms	5
410100	ennui	1
410100	ex-imdb top 250	1
410100	fear and loathing in la was better	1
410100	flashbacks	11
410100	funny	31
410100	great ending	4
410100	great soundtrack	14
410100	gross-out humour	1
410100	guy flick	2
410100	hangover	1
410100	heather graham	8
410100	hilarious	9
410100	horror	1
410100	hot girls!	1
410100	hotel	10
410100	imdb top 250	5
410100	it was stupid	1
410100	justin bartha	1
410100	ken jeong	3
410100	lame	1
410100	las vegas	48
410100	low humour	1
410100	low-brow	2
410100	masculinity	1
410100	no plot	6
410100	no_fa_ganes	1
410100	not available from netflix streaming	1
410100	nudity (topless)	29
410100	one liners	3
410100	one-liners	1
410100	overrated	6
410100	partying	1
410100	plot	1
410100	plot holes	5
410100	police	6
410100	script	2
410100	seen it before	2
410100	sexist	1
410100	shallow female characters	1
410100	shock humour	1
410100	smoking	1
410100	story	3
410100	strippers	16
410100	structure	3
410100	stupid stereotypes	9
410100	suitable for men	1
410100	te kijken	2
410100	tiger	2
410100	todd phillips	1
410100	unfunny	3
410100	vegas	1
410100	vulgar	9
410100	watch the credits	4
410100	watched	1
410100	wolf pack	1
410100	zach galifianakis	31
410100	zach galifinakis	13
470100	6.8-filmaffinity	1
470100	action	51
470100	adapted from:tv series	1
470100	adventure	40
470100	alternate reality	43
470100	animation	3
470100	anti-peace	1
470100	anton yelchin	4
470100	bad camera work	1
470100	bad movie	1
470100	bad plot	1
470100	bad science	3
470100	bad script	1
470100	bad story	1
470100	badass	2
470100	bar brawl	2
470100	bd-video	1
470100	bechdel test:pass	1
470100	bechdel test:pass (technically but not really)	4
470100	beginning	2
470100	ben cross	1
470100	bgm performed by orchesta	1
470100	big budget	20
470100	black holes don't work like that	1
470100	brett northcutt	1
470100	bruce greenwood	1
470100	camera-motion-sickness	1
470100	character problems	1
470100	childbirth	1
470100	childish	2
470100	chris hemsworth	4
470100	chris pine	7
470100	clever	1
470100	comedy	1
470100	complex plot	1
470100	corvette	1
470100	death of a parent	2
470100	divx	1
470100	dumb	3
470100	enjoyable	1
470100	eric bana	4
470100	erlend's dvds	1
470100	excessive exposition	1
470100	exploding planet	1
470100	far future	8
470100	fast paced	8
470100	franchise	11
470100	fresh start	1
470100	fun	2
470100	funny	4
470100	future	29
470100	fx	4
470100	good camera	1
470100	good casting	1
470100	good editing	1
470100	good performance	2
470100	good plot	3
470100	great soundtrack	5
470100	hot ladies	1
470100	humor	2
470100	imax dmr	1
470100	imdb top 250	1
470100	in netflix queue	1
470100	incoherent	1
470100	intelligent	1
470100	iowa	1
470100	j.j. abrams	5
470100	james t. kirk	2
470100	jj abrams	9
470100	john cho	2
470100	joyride	1
470100	karl urban	2
470100	lack of development	7
470100	lack of story	8
470100	leadership	2
470100	lens flares	2
470100	lense flare	1
470100	leonard nimoy	13
470100	linear	2
470100	long	1
470100	mass murder/terrorism	1
470100	michael giacchino	1
470100	murder	8
470100	naive	1
470100	nero	1
470100	new and improved	1
470100	nonsensical	1
470100	not believable	1
470100	odd-numbered st movie	1
470100	pace	1
470100	pacing	1
470100	parachute	1
470100	plot	2
470100	plot twist	10
470100	predictable	2
470100	primer_veure_anterior_saga	1
470100	production	1
470100	production design	1
470100	pseudo rated	1
470100	quick cuts	7
470100	realistic	3
470100	reboot	12
470100	remake	1
470100	remake better than original version	4
470100	revenge	8
470100	sci fi	22
470100	sci-fi	63
470100	script	2
470100	seen 2009	1
470100	series reset	5
470100	shaky camera	2
470100	shootout	1
470100	simon pegg	20
470100	simplistic	1
470100	slashy	2
470100	space	59
470100	space battle	2
470100	space travel	26
470100	spock	14
470100	spok and uhura turbolift scene	3
470100	star trek	89
470100	starship trooper vibes	1
470100	story	1
470100	te_continuacio	1
470100	teleportation	11
470100	time travel	73
470100	tongue in cheek	1
470100	too much comic relief	2
470100	true to the original, only much, much better	1
470100	unlikeable characters	1
470100	unlikely friendships	2
470100	unrealistic	3
470100	unsteady-cam	5
470100	visually appealing	13
470100	visuals	1
470100	winona ryder	7
470100	young cast	1
470100	zachary quinto	11
470100	zoe saldana	2
480100	28 days later rip-off	1
480100	action	2
480100	adapted from:book	1
480100	alone in the world	40
480100	annemari	1
480100	another adaptation of _i am legend_	1
480100	another adaptation of _iam legend_	1
480100	apocalypse	21
480100	author:richard matheson	2
480100	based on a book	15
480100	bd-video	1
480100	beautiful film	1
480100	believable	1
480100	below r	2
480100	black scientist	2
480100	christian propaganda	2
480100	depressing	4
480100	derelict	1
480100	disease	7
480100	dog killing	1
480100	dogs	4
480100	dream sequence	1
480100	dvd	1
480100	dystopia	15
480100	emotional	2
480100	faith	1
480100	fios on demand	1
480100	francis lawrence	1
480100	good acting	1
480100	great acting	7
480100	great action	1
480100	horror	9
480100	i am legend	2
480100	imax dmr	1
480100	jacksonville	1
480100	last man on earth	9
480100	loneliness	9
480100	makes you jump	1
480100	matheson	1
480100	mutants	2
480100	new york city	3
480100	perfect entertainment	1
480100	plot holes	3
480100	plot point:bio-medical danger	1
480100	post apocalyptic	13
480100	post-apocalyptic	78
480100	post-apocalytic setting	2
480100	predictable	1
480100	psichological	1
480100	redbox	1
480100	religion	20
480100	remake	7
480100	richard matheson	2
480100	ruined the book's plot	1
480100	sci-fi	24
480100	sci-fi. dark	1
480100	solitude	2
480100	survival	24
480100	suspense	2
480100	suspenseful	4
480100	tense	1
480100	to see	1
480100	underwhelming ending	2
480100	vampire	15
480100	very creepy	1
480100	virus	19
480100	watched 2008	1
480100	weak	1
480100	will smith	46
480100	zombie	1
480100	zombie dogs	4
480100	zombie vampire hybrid	1
480100	zombies	60
490100	3	1
490100	andrew stanton	1
490100	animated	9
490100	animation	33
490100	bechdel test:fail	1
490100	billy crystal	5
490100	cartoon	3
490100	cgi	3
490100	characters	1
490100	children	1
490100	classic	3
490100	classic animated tale	2
490100	clever	1
490100	comedy	24
490100	computer animation	1
490100	cute	17
490100	david silverman	1
490100	dialogue	1
490100	dimensionalized 2-d to 3-d for reissue in 2012	1
490100	disney	13
490100	disruptive	1
490100	divx	1
490100	door to the different world	1
490100	doors as portals	1
490100	dvd	3
490100	enjoyable	1
490100	epic story	1
490100	fantasy	1
490100	favorites	1
490100	fun	1
490100	funny	19
490100	good cartoon children	3
490100	great concept	1
490100	hella cool	1
490100	hilarious	12
490100	imdb top 250	3
490100	innovative	8
490100	itaege	1
490100	james coburn	1
490100	jennifer tilly	1
490100	john goodman	8
490100	katottava	1
490100	kids fun	3
490100	lee unkrich	1
490100	library vhs	1
490100	mary gibbs	1
490100	missing/kidnapped child	1
490100	monsters	3
490100	movielens top pick	2
490100	music	1
490100	my movies	1
490100	original	2
490100	oscar (best music - original score)	4
490100	oscar (best music - original song)	5
490100	oscar (best picture)	1
490100	oscar winner	4
490100	own	2
490100	owned	2
490100	pete docter	2
490100	pixar	66
490100	pixar animation	4
490100	randy newman	1
490100	script	1
490100	seen more than once	6
490100	steve buscemi	7
490100	story	1
490100	subgenre:buddies	1
490100	sweet movie!	2
490100	the best of for kids and adults	2
490100	touching	1
490100	tumey's dvds	1
490100	vivid characters	1
490100	voice acting	1
490100	watched	1
490100	watched 2006	1
490100	well done	1
490100	witty	1
510100	6-10-2007	1
510100	acting	1
510100	actors	1
510100	actresses	1
510100	animal:monkey	1
510100	bd-video	1
510100	bechdel test:fail	2
510100	ben stiller	16
510100	carla gugino	1
510100	dialogue	1
510100	dick van dyke	6
510100	dvd-video	1
510100	evil monkey	1
510100	family	1
510100	fantasy	2
510100	father-son relationship	3
510100	funny	1
510100	gfei own it	1
510100	good children movie	4
510100	history	1
510100	imax dmr	1
510100	mickey rooney	1
510100	monkey	1
510100	movie to see	1
510100	museum	6
510100	my movies	1
510100	not funny	4
510100	owen wilson	7
510100	own it	1
510100	patrick gallagher	1
510100	ricky gervais	8
510100	robin williams	14
510100	script	1
510100	shawn levy	2
510100	single father	1
510100	single parents	1
510100	slapstick	5
510100	steve coogan	2
510100	stiller&wilson	2
510100	story	1
510100	surprise octopus	1
510100	visuals	1
510100	watched	1
510100	whimsical	1
560100	actually funny	3
560100	animation	3
560100	bd-video	1
560100	better than expected	1
560100	bonnie hunt	1
560100	cars	9
560100	cary grant	1
560100	cgi	1
560100	cgi doesn't help an average movie!	1
560100	characters	1
560100	children	2
560100	clever	1
560100	comedy	6
560100	dialogue	1
560100	disney	3
560100	disney animated feature	2
560100	dvd-video	1
560100	emotional	3
560100	emotional fire truck	1
560100	erlend's dvds	1
560100	exciting	1
560100	fun	1
560100	funny	1
560100	g	3
560100	innovative	3
560100	instills good moral values	5
560100	itaege	1
560100	john lasseter	3
560100	jonossa	1
560100	kids and family	2
560100	kids fun	3
560100	larry the cable guy	1
560100	lesson	1
560100	not depressing	1
560100	oscar nom 2007	1
560100	owen wilson	6
560100	owned	1
560100	paul newman	4
560100	pixar	22
560100	pixar animation	1
560100	potential oscar nom	1
560100	race	6
560100	racing	1
560100	redemption	2
560100	road trip	3
560100	route 66	1
560100	script	1
560100	small town	6
560100	story	1
560100	tony shalhoub	1
560100	villain nonexistent or not needed for good story	6
560100	voice acting	1
560100	want to see again	1
560100	watch the credits	1
560100	watched	1
560100	yahoo top pick	1
600100	(s)vcd	1
600100	70mm	2
600100	70mm blowup	1
600100	action	6
600100	afi 100 (laughs)	2
600100	afternoon section	1
600100	anamorphic blow-up	1
600100	annie potts	1
600100	bad effects	1
600100	bechdel test:fail	1
600100	bill murray	44
600100	classic	12
600100	clv	1
600100	comedy	24
600100	dan ackroyd	1
600100	dan akroyd	2
600100	dan aykroyd	13
600100	dvd	1
600100	ernie hudson	1
600100	fantasy	2
600100	funny	1
600100	gfei own it	1
600100	ghosts	38
600100	great cast	1
600100	great soundtrack	1
600100	harold ramis	4
600100	hilarious	6
600100	horror comedy	8
600100	itaege	1
600100	ivan reitman	2
600100	monsters	4
600100	mystery	7
600100	netflix finland	1
600100	new york city	11
600100	nyc	2
600100	occult technology	9
600100	okay	1
600100	old cars	1
600100	paranormal	16
600100	paranormal investigators	1
600100	paranormal phenomenon	2
600100	pg	1
600100	proton pack	1
600100	quotable	12
600100	rick moranis	7
600100	saturday night live	4
600100	saturn award (best fantasy film)	1
600100	sci-fi	8
600100	sexual references	1
600100	sigourney weaver	14
600100	sigourney weaver's new look	1
600100	stay puft marshmallow man	1
600100	supernatural	11
600100	theater	2
600100	tumey's dvds	1
600100	tv	1
600100	why do i hate this?	1
620100	6.1-filmaffinity	1
620100	action	6
620100	action-packed	1
620100	adapted from:comic	4
620100	atrocious plot	1
620100	atrocious writing	1
620100	bad plot	2
620100	bd-video	1
620100	better than expected	1
620100	better than first part	2
620100	big budget	4
620100	biology	1
620100	boring as shit	2
620100	brett ratner	1
620100	cheesy	1
620100	comic book	16
620100	dani2006	1
620100	disability	3
620100	display of power	1
620100	doesn't follow series	1
620100	drive-in	1
620100	duality	1
620100	dvd-video	1
620100	dynamic cgi action	3
620100	ellen page	4
620100	ending after credits	3
620100	ensemble cast	1
620100	established characters are ignored	1
620100	fameke jasson	1
620100	famke janssen	1
620100	father son relationship	3
620100	franchise	1
620100	fun	2
620100	genetics	3
620100	gfei own it	1
620100	halle berry	8
620100	haunted by the past	1
620100	heavy-handed	1
620100	hugh jackman	19
620100	ian mckellen	4
620100	ice skating	2
620100	intense	2
620100	jealousy	2
620100	magneto	3
620100	marvel	13
620100	misuse of characters	1
620100	motorcycle	1
620100	mutants	9
620100	my movies	1
620100	obvious subtext	1
620100	opening weekend	1
620100	outsider	1
620100	overload	1
620100	own	1
620100	patrick stewart	6
620100	pg-13	2
620100	politics	4
620100	poor character development	1
620100	preview was better	2
620100	professor xavier	1
620100	rebel	1
620100	rpg heroes	1
620100	sci-fi	7
620100	seen more than once	1
620100	storm	2
620100	super hero	6
620100	superhero	18
620100	superheroes	6
620100	supernatural powers	3
620100	tattoo	1
620100	terrible director	1
620100	tissue regeneration	1
620100	too many deaths	1
620100	too much	1
620100	tumey's dvds	1
620100	ummarti2006	1
620100	vinnie jones	2
620100	watch the credits	4
620100	wheelchair	1
620100	wolverine	4
620100	x-men iii	1
620100	x-men wanna-be	1
